ID,Tags
5825fad258cd67c31d8b4567,"Волосы: вечерние прически, детские парикмахерские, массаж головы, мелирование, окрашивание, плетение кос, свадебные прически, стрижка бороды и усов, стрижка мужская, стрижки, тонирование, укладка, уход за волосами и спа; Руки и ноги: shellac, аппаратный маникюр, аппаратный педикюр, гелевые ногти, гель-лак, дизайн ногтей, маникюр, наращивание ногтей, педикюр, рефлексотерапия, спа-уход; Лицо и тело: антицеллюлитный массаж, аппаратная косметология, биоревитализация, гиалуроновая кислота, инъекции Ботокс, Диспорт, контурная пластика, коррекция и окрашивание бровей, лазер, макияж, массаж, массаж лица, мезонити, мезотерапия, миостимуляция, наращивание ресниц, обертывания, окрашивание ресниц, пилинг, свадебный макияж, ультразвук, уход за кожей, фотоомоложение, фотоэпиляция, чистка лица, шугаринг, эпиляция;"
4fe609303c72dd8907000002,"Волосы: вечерние прически, выпрямление волос, детские парикмахерские, массаж головы, мелирование, наращивание волос, окрашивание, плетение кос, стрижка бороды и усов, стрижка мужская, стрижки, тонирование, укладка, уход за волосами и спа, химическая завивка; Руки и ноги: shellac, акриловые ногти, аппаратный педикюр, гелевые ногти, гель-лак, дизайн ногтей, маникюр, наращивание ногтей, педикюр, спа-уход; Лицо и тело: антицеллюлитный массаж, аппаратная косметология, коррекция и окрашивание бровей, массаж, массаж лица, обертывания, окрашивание ресниц, пилинг, пирсинг, солярий, ультразвук, уход за кожей, чистка лица, шугаринг, эпиляция;"
52c0263540c0886b7c8c15b8,"Волосы: вечерние прически, выпрямление волос, детские парикмахерские, массаж головы, мелирование, окрашивание, плетение кос, стрижка бороды и усов, стрижка мужская, стрижки, укладка, уход за волосами и спа, химическая завивка; Руки и ноги: shellac, аппаратный маникюр, аппаратный педикюр, гелевые ногти, гель-лак, дизайн ногтей, маникюр, наращивание ногтей, педикюр, рефлексотерапия; Лицо и тело: антицеллюлитный массаж, коррекция и окрашивание бровей, массаж, массаж лица, наращивание ресниц, обертывания, окрашивание ресниц, перманентный макияж, пилинг, пирсинг, уход за кожей, чистка лица, шугаринг, эпиляция;"
58637f8bed8f85c9078b456b,"Лицо и тело: коррекция и окрашивание бровей, макияж, свадебный макияж; Волосы: вечерние прически, плетение кос, свадебные прически, укладка, уход за волосами и спа;"
582549a707d40ef65a8b457f,"Руки и ноги: shellac, аппаратный маникюр, аппаратный педикюр, гелевые ногти, гель-лак, дизайн ногтей, маникюр, наращивание ногтей, педикюр, рефлексотерапия, спа-уход; Лицо и тело: коррекция и окрашивание бровей, макияж, окрашивание ресниц;"
51513f71a0f302480b00002e,"Волосы: вечерние прически, выпрямление волос, детские парикмахерские, массаж головы, мезотерапия кожи головы, мелирование, наращивание волос, окрашивание, свадебные прически, стрижка бороды и усов, стрижка мужская, стрижки, тонирование, укладка, уход за волосами и спа, химическая завивка; Руки и ноги: shellac, акриловые ногти, аппаратный маникюр, аппаратный педикюр, гелевые ногти, гель-лак, дизайн ногтей, маникюр, наращивание ногтей, педикюр, рефлексотерапия, спа-уход; Лицо и тело: антицеллюлитный массаж, аппаратная косметология, биоревитализация, гиалуроновая кислота, инъекции Ботокс, Диспорт, коррекция и окрашивание бровей, макияж, массаж, массаж лица, мезотерапия, наращивание ресниц, обертывания, окрашивание ресниц, перманентный макияж, пилинг, солярий, уход за кожей, фотоомоложение, фотоэпиляция, чистка лица, эпиляция;"
4f145fe9f89c60510c000c7f,"Волосы: вечерние прически, выпрямление волос, детские парикмахерские, консультация трихолога, массаж головы, мезотерапия кожи головы, мелирование, окрашивание, плетение кос, свадебные прически, стрижка бороды и усов, стрижка мужская, стрижки, тонирование, укладка, уход за волосами и спа, химическая завивка; Руки и ноги: shellac, аппаратный маникюр, аппаратный педикюр, гелевые ногти, гель-лак, дизайн ногтей, маникюр, наращивание ногтей, педикюр, рефлексотерапия, спа-уход; Лицо и тело: LPG, антицеллюлитный массаж, аппаратная косметология, биоревитализация, вакуумный массажер, гиалуроновая кислота, имидж-студии, инъекции Ботокс, Диспорт, контурная пластика, коррекция и окрашивание бровей, лазер, лазерная эпиляция, макияж, массаж, массаж лица, мезонити, мезотерапия, миостимуляция, обертывания, окрашивание ресниц, пилинг, пирсинг, свадебный макияж, солярий, ультразвук, уход за кожей, фитобочка, чистка лица, шугаринг, эпиляция;"
593f71d23c32280f9c2d85b9,"Руки и ноги: shellac, аппаратный маникюр, аппаратный педикюр, гель-лак, дизайн ногтей, маникюр, педикюр, спа-уход; Лицо и тело: коррекция и окрашивание бровей, макияж, наращивание ресниц, окрашивание ресниц, свадебный макияж, уход за кожей, чистка лица, эпиляция; Волосы: вечерние прически, выпрямление волос, плетение кос, свадебные прически, укладка, уход за волосами и спа;"
56fdce931a6d5d9a2a8b4569,"Волосы: вечерние прически, выпрямление волос, детские парикмахерские, мелирование, наращивание волос, окрашивание, плетение кос, свадебные прически, стрижка бороды и усов, стрижка мужская, стрижки, тонирование, укладка, уход за волосами и спа; Руки и ноги: shellac, аппаратный маникюр, аппаратный педикюр, гелевые ногти, гель-лак, дизайн ногтей, маникюр, наращивание ногтей, педикюр, спа-уход; Лицо и тело: аппаратная косметология, контурная пластика, коррекция и окрашивание бровей, макияж, массаж лица, наращивание ресниц, окрашивание ресниц, перманентный макияж, пилинг, пирсинг, свадебный макияж, ультразвук, уход за кожей, чистка лица, шугаринг, эпиляция;"
58e18b2c40c0886f708bb525,"Руки и ноги: shellac, акриловые ногти, аппаратный маникюр, гелевые ногти, гель-лак, дизайн ногтей, маникюр, наращивание ногтей, спа-уход; Лицо и тело: ELOS, антицеллюлитный массаж, аппаратная косметология, вакуумный массажер, гиалуроновая кислота, кавитация, коррекция и окрашивание бровей, криотерапия, массаж, массаж лица, мезотерапия, миостимуляция, обертывания, окрашивание ресниц, перманентный макияж, пилинг, термаж, ультразвук, уход за кожей, фотоомоложение, фотоэпиляция, чистка лица, шугаринг, эпиляция; Волосы: уход за волосами и спа;"
4f145fd0f89c60510c00092d,"Волосы: биозавивка волос, вечерние прически, выпрямление волос, детские парикмахерские, массаж головы, мезотерапия кожи головы, мелирование, окрашивание, плетение кос, свадебные прически, стрижка бороды и усов, стрижка мужская, стрижки, тонирование, укладка, уход за волосами и спа; Руки и ноги: shellac, аппаратный маникюр, аппаратный педикюр, гелевые ногти, гель-лак, дизайн ногтей, маникюр, наращивание ногтей, педикюр, спа-уход; Лицо и тело: аппаратная косметология, биоревитализация, гиалуроновая кислота, инъекции Ботокс, Диспорт, коррекция и окрашивание бровей, макияж, массаж лица, мезотерапия, наращивание ресниц, окрашивание ресниц, пилинг, пирсинг, свадебный макияж, ультразвук, уход за кожей, чистка лица, шугаринг, эпиляция;"
51c28000a0f3023b67000049,"Волосы: биозавивка волос, вечерние прически, выпрямление волос, детские парикмахерские, мелирование, наращивание волос, окрашивание, свадебные прически, стрижка мужская, стрижки, тонирование, укладка, уход за волосами и спа, химическая завивка; Руки и ноги: shellac, аппаратный маникюр, аппаратный педикюр, гелевые ногти, гель-лак, дизайн ногтей, маникюр, наращивание ногтей, педикюр, спа-уход; Лицо и тело: коррекция и окрашивание бровей, окрашивание ресниц;"
52c0236740c0886b7c8be224,"Волосы: биозавивка волос, вечерние прически, выпрямление волос, детские парикмахерские, мезотерапия кожи головы, мелирование, наращивание волос, окрашивание, плетение кос, свадебные прически, стрижка бороды и усов, стрижка мужская, стрижки, тонирование, укладка, уход за волосами и спа, химическая завивка; Руки и ноги: shellac, акриловые ногти, аппаратный маникюр, аппаратный педикюр, гелевые ногти, гель-лак, дизайн ногтей, маникюр, наращивание ногтей, педикюр, спа-уход; Лицо и тело: ELOS, LPG, антицеллюлитный массаж, аппаратная косметология, биоревитализация, гиалуроновая кислота, инъекции Ботокс, Диспорт, контурная пластика, коррекция и окрашивание бровей, лазер, лазерная эпиляция, макияж, массаж, массаж лица, мезонити, мезотерапия, миостимуляция, наращивание ресниц, обертывания, окрашивание ресниц, перманентный макияж, пилинг, пирсинг, свадебный макияж, солярий, ультразвук, уход за кожей, чистка лица, шугаринг, эпиляция;"
4f145ff0f89c60510c000d75,"Волосы: биозавивка волос, вечерние прически, выпрямление волос, детские парикмахерские, массаж головы, мезотерапия кожи головы, мелирование, окрашивание, плетение кос, свадебные прически, стрижка бороды и усов, стрижка мужская, стрижки, тонирование, укладка, уход за волосами и спа; Руки и ноги: shellac, акриловые ногти, аппаратный маникюр, аппаратный педикюр, гелевые ногти, гель-лак, дизайн ногтей, маникюр, наращивание ногтей, педикюр, спа-уход; Лицо и тело: LPG, антицеллюлитный массаж, аппаратная косметология, биоревитализация, вакуумный массажер, гиалуроновая кислота, имидж-студии, инъекции Ботокс, Диспорт, контурная пластика, коррекция и окрашивание бровей, криотерапия, лазер, лазерная эпиляция, макияж, массаж, массаж лица, мезонити, мезотерапия, миостимуляция, наращивание ресниц, обертывания, окрашивание ресниц, перманентный макияж, пилинг, пирсинг, свадебный макияж, термаж, ультразвук, уход за кожей, фотоомоложение, фотоэпиляция, чистка лица, шугаринг, эпиляция; Тип мед. учреждения: центр красоты и здоровья; Общая медицина: дерматология; Хирургия: пластическая хирургия; Восстановительная медицина: косметология, озонотерапия, лечебный массаж, бальнеотерапия;"
51a3140ba0f3026c50000020,"Волосы: биозавивка волос, вечерние прически, детские парикмахерские, массаж головы, мелирование, окрашивание, плетение кос, свадебные прически, стрижка бороды и усов, стрижка мужская, стрижки, тонирование, укладка, уход за волосами и спа, химическая завивка; Руки и ноги: shellac, аппаратный маникюр, гель-лак, дизайн ногтей, маникюр, наращивание ногтей, педикюр, спа-уход; Лицо и тело: коррекция и окрашивание бровей, массаж лица, наращивание ресниц, окрашивание ресниц, солярий, ультразвук, уход за кожей, чистка лица, шугаринг, эпиляция;"
58581a95b884fb901d8b456c,"Волосы: вечерние прически, детские парикмахерские, массаж головы, мелирование, окрашивание, плетение кос, свадебные прически, стрижка мужская, стрижки, тонирование, укладка, уход за волосами и спа; Руки и ноги: shellac, акриловые ногти, аппаратный маникюр, аппаратный педикюр, гелевые ногти, гель-лак, дизайн ногтей, маникюр, наращивание ногтей, педикюр, рефлексотерапия, спа-уход; Лицо и тело: антицеллюлитный массаж, биоревитализация, гиалуроновая кислота, инъекции Ботокс, Диспорт, контурная пластика, коррекция и окрашивание бровей, макияж, массаж, массаж лица, мезотерапия, наращивание ресниц, обертывания, окрашивание ресниц, перманентный макияж, пилинг, свадебный макияж, уход за кожей, чистка лица, шугаринг, эпиляция;"
52c0240640c0886b7c8bec87,"Волосы: консультация трихолога, массаж головы, мезотерапия кожи головы, уход за волосами и спа; Руки и ноги: shellac, аппаратный маникюр, аппаратный педикюр, гель-лак, дизайн ногтей, маникюр, педикюр, рефлексотерапия, спа-уход; Лицо и тело: антицеллюлитный массаж, аппаратная косметология, биоревитализация, вакуумный массажер, гиалуроновая кислота, инъекции Ботокс, Диспорт, кавитация, контурная пластика, коррекция и окрашивание бровей, криотерапия, лазер, лазерная эпиляция, массаж, массаж лица, мезонити, мезотерапия, миостимуляция, обертывания, окрашивание ресниц, перманентный макияж, пилинг, солярий, термаж, ультразвук, уход за кожей, фитобочка, фотоомоложение, фотоэпиляция, чистка лица, шугаринг, эпиляция; Тип мед. учреждения: медицинский центр, центр красоты и здоровья, стоматологическая клиника; Общая медицина: дерматология; Восстановительная медицина: лечебный массаж, косметология, физиотерапия, озонотерапия, мануальная терапия, бальнеотерапия, трихология; Стоматология: установка брекетов, виниры, исправление прикуса, протезирование, удаление зубов, имплантация зубов, металлокерамика, базовая стоматология;"
4f145fe2f89c60510c000ba7,"Волосы: детские парикмахерские, массаж головы, мелирование, наращивание волос, окрашивание, плетение кос, стрижка мужская, стрижки, тонирование, укладка, уход за волосами и спа, химическая завивка; Руки и ноги: shellac, акриловые ногти, аппаратный педикюр, гелевые ногти, гель-лак, дизайн ногтей, маникюр, наращивание ногтей, педикюр, спа-уход; Лицо и тело: ELOS, антицеллюлитный массаж, аппаратная косметология, кавитация, коррекция и окрашивание бровей, массаж, массаж лица, миостимуляция, наращивание ресниц, обертывания, окрашивание ресниц, пилинг, термаж, ультразвук, уход за кожей, фотоомоложение, фотоэпиляция, чистка лица, эпиляция;"
57a9ca4b40c088e74d8b69c8,"Волосы: вечерние прически, детские парикмахерские, массаж головы, мелирование, окрашивание, стрижка мужская, стрижки, тонирование, укладка, уход за волосами и спа, химическая завивка; Руки и ноги: shellac, аппаратный маникюр, аппаратный педикюр, гель-лак, дизайн ногтей, маникюр, педикюр, спа-уход; Лицо и тело: аппаратная косметология, коррекция и окрашивание бровей, макияж, массаж, массаж лица, окрашивание ресниц, пилинг, свадебный макияж, ультразвук, уход за кожей, чистка лица, эпиляция;"
59145e6c17059b098243de46,"Волосы: массаж головы, мезотерапия кожи головы, уход за волосами и спа; Лицо и тело: аппаратная косметология, биоревитализация, имидж-студии, инъекции Ботокс, Диспорт, контурная пластика, коррекция и окрашивание бровей, лазер, массаж лица, мезотерапия, перманентный макияж, пилинг, ультразвук, уход за кожей, чистка лица; Руки и ноги: спа-уход;"
56a6fb1f791bda74208b4576,"Тип мед. учреждения: медицинский центр, женская консультация, центр красоты и здоровья; Общая медицина: общая терапия, гастроэнтерология, нефрология, аллергология, ведение беременности, неврология, педиатрия, психотерапия, эндокринология, ортопедия, неонатология, логопед, ревматология, гинекология; Восстановительная медицина: физиотерапия, мануальная терапия, лечебный массаж, иглорефлексотерапия, восточная медицина, гомеопатия, косметология, диетология, остеопатия, ЛФК, вспомогательные репродуктивные технологии, тонизирующие процедуры, альтернативная медицина, очищение организма, планирование семьи, реабилитация, коррекция веса, социальная реабилитация; Лицо и тело: антицеллюлитный массаж, массаж, массаж лица; Руки и ноги: рефлексотерапия;"
54d43b46abeb29d8178b459b,"Волосы: биозавивка волос, вечерние прически, выпрямление волос, детские парикмахерские, массаж головы, мезотерапия кожи головы, мелирование, наращивание волос, окрашивание, плетение кос, свадебные прически, стрижка бороды и усов, стрижка мужская, стрижки, тонирование, укладка, уход за волосами и спа, химическая завивка; Руки и ноги: shellac, акриловые ногти, аппаратный маникюр, аппаратный педикюр, гелевые ногти, гель-лак, дизайн ногтей, маникюр, наращивание ногтей, педикюр, рефлексотерапия, спа-уход; Лицо и тело: антицеллюлитный массаж, аппаратная косметология, биоревитализация, велнес, гиалуроновая кислота, инъекции Ботокс, Диспорт, контурная пластика, коррекция и окрашивание бровей, криотерапия, макияж, массаж, массаж лица, мезонити, мезотерапия, миостимуляция, наращивание ресниц, обертывания, окрашивание ресниц, перманентный макияж, пилинг, пирсинг, свадебный макияж, тайский массаж, ультразвук, уход за кожей, фотоомоложение, фотоэпиляция, чистка лица, шугаринг, эпиляция;"
51c7f28fa0f302e81c000005,"Волосы: вечерние прически, выпрямление волос, детские парикмахерские, мелирование, окрашивание, плетение кос, свадебные прически, стрижка бороды и усов, стрижка мужская, стрижки, тонирование, укладка, уход за волосами и спа, химическая завивка; Руки и ноги: shellac, аппаратный маникюр, аппаратный педикюр, гелевые ногти, гель-лак, дизайн ногтей, маникюр, наращивание ногтей, педикюр, рефлексотерапия, спа-уход; Лицо и тело: антицеллюлитный массаж, коррекция и окрашивание бровей, макияж, массаж, массаж лица, наращивание ресниц, обертывания, окрашивание ресниц, пилинг, свадебный макияж, уход за кожей, чистка лица, шугаринг, эпиляция;"
58edb7f5117d35da198b4576,"Волосы: вечерние прически, выпрямление волос, детские парикмахерские, массаж головы, мелирование, наращивание волос, окрашивание, плетение кос, свадебные прически, стрижка мужская, стрижки, тонирование, укладка, уход за волосами и спа; Руки и ноги: shellac, аппаратный маникюр, аппаратный педикюр, гель-лак, маникюр, педикюр, рефлексотерапия, спа-уход; Лицо и тело: аппаратная косметология, коррекция и окрашивание бровей, макияж, массаж лица, миостимуляция, наращивание ресниц, окрашивание ресниц, пилинг, свадебный макияж, ультразвук, уход за кожей, чистка лица;"
5249262b40c088c7198b456b,"Волосы: массаж головы; Лицо и тело: антицеллюлитный массаж, коррекция и окрашивание бровей, массаж, массаж лица, обертывания, окрашивание ресниц, пилинг, тайский массаж, шугаринг, эпиляция; Руки и ноги: спа-уход;"
4fe56e4b3c72dd9676000004,"Тип мед. учреждения: медицинский центр, медицинская лаборатория, центр красоты и здоровья; Общая медицина: дерматология; Диагностика: эндоскопия, лабораторная диагностика; Хирургия: эндоскопическая хирургия, пластическая хирургия, амбулаторные хирургические операции, анестезиология; Восстановительная медицина: физиотерапия, лечебный массаж, трихология, косметология, тонизирующие процедуры, коррекция веса; Волосы: консультация трихолога, массаж головы, мезотерапия кожи головы, уход за волосами и спа; Лицо и тело: ELOS, LPG, антицеллюлитный массаж, аппаратная косметология, биоревитализация, вакуумный массажер, гиалуроновая кислота, инъекции Ботокс, Диспорт, контурная пластика, коррекция и окрашивание бровей, лазер, лазерная эпиляция, массаж, массаж лица, мезонити, мезотерапия, миостимуляция, обертывания, перманентный макияж, пилинг, тайский массаж, ультразвук, уход за кожей, фотоомоложение, фотоэпиляция, чистка лица, эпиляция; Руки и ноги: спа-уход;"
4ff861073c72dddf2e000018,"Волосы: вечерние прически, выпрямление волос, детские парикмахерские, консультация трихолога, массаж головы, мезотерапия кожи головы, мелирование, наращивание волос, окрашивание, плетение кос, свадебные прически, стрижка бороды и усов, стрижка мужская, стрижки, тонирование, укладка, уход за волосами и спа; Руки и ноги: гель-лак, дизайн ногтей, маникюр, педикюр, рефлексотерапия, спа-уход; Лицо и тело: ELOS, антицеллюлитный массаж, аппаратная косметология, биоревитализация, гиалуроновая кислота, имидж-студии, инъекции Ботокс, Диспорт, контурная пластика, коррекция и окрашивание бровей, криотерапия, макияж, массаж, массаж лица, мезонити, мезотерапия, наращивание ресниц, обертывания, окрашивание ресниц, пилинг, пирсинг, свадебный макияж, ультразвук, уход за кожей, чистка лица, эпиляция; Тип мед. учреждения: компании по организации лечения за рубежом, медицинский центр, центр красоты и здоровья, поликлиника для взрослых, медицинская лаборатория; Общая медицина: общая терапия, дерматология, психиатрия, маммология; Диагностика: медосмотр, лабораторная диагностика; Хирургия: пластическая хирургия; Восстановительная медицина: лечебный массаж, косметология, альтернативная медицина, иглорефлексотерапия, очищение организма, физиотерапия, бальнеотерапия, трихология;"
52204049a0f3027226000030,"Волосы: массаж головы, мезотерапия кожи головы, уход за волосами и спа; Руки и ноги: shellac, аппаратный маникюр, аппаратный педикюр, гелевые ногти, гель-лак, дизайн ногтей, маникюр, наращивание ногтей, педикюр, рефлексотерапия, спа-уход; Лицо и тело: ELOS, LPG, антицеллюлитный массаж, аппаратная косметология, биоревитализация, боди-арт, вакуумный массажер, гиалуроновая кислота, инъекции Ботокс, Диспорт, кавитация, контурная пластика, коррекция и окрашивание бровей, криотерапия, лазер, лазерная эпиляция, массаж, массаж лица, мезонити, мезотерапия, мехенди, миостимуляция, наращивание ресниц, обертывания, окрашивание ресниц, перманентный макияж, пилинг, пирсинг, тайский массаж, термаж, ультразвук, уход за кожей, фотоомоложение, фотоэпиляция, чистка лица, шугаринг, эпиляция; Тип мед. учреждения: центр красоты и здоровья; Общая медицина: дерматология; Хирургия: пластическая хирургия; Восстановительная медицина: косметология, физиотерапия, коррекция веса, трихология;"
58804e1305de38ba498b456d,"Волосы: массаж головы; Руки и ноги: shellac, аппаратный маникюр, аппаратный педикюр, гелевые ногти, гель-лак, дизайн ногтей, маникюр, наращивание ногтей, педикюр; Лицо и тело: антицеллюлитный массаж, коррекция и окрашивание бровей, массаж, массаж лица, наращивание ресниц, окрашивание ресниц, шугаринг, эпиляция;"
4f145fc8f89c60510c000807,"Волосы: биозавивка волос, вечерние прически, выпрямление волос, детские парикмахерские, массаж головы, мезотерапия кожи головы, мелирование, наращивание волос, окрашивание, плетение кос, свадебные прически, стрижка бороды и усов, стрижка мужская, стрижки, тонирование, укладка, уход за волосами и спа, химическая завивка; Руки и ноги: shellac, акриловые ногти, аппаратный маникюр, аппаратный педикюр, гелевые ногти, гель-лак, дизайн ногтей, маникюр, наращивание ногтей, педикюр, рефлексотерапия, спа-уход; Лицо и тело: LPG, антицеллюлитный массаж, аппаратная косметология, биоревитализация, гиалуроновая кислота, инъекции Ботокс, Диспорт, контурная пластика, коррекция и окрашивание бровей, лазер, лазерная эпиляция, макияж, массаж, массаж лица, мезонити, мезотерапия, мехенди, миостимуляция, наращивание ресниц, обертывания, окрашивание ресниц, пилинг, свадебный макияж, ультразвук, уход за кожей, чистка лица, эпиляция;"
598c67a1fd37bf6cbd75dfae,"Лицо и тело: лазерная эпиляция, шугаринг, эпиляция;"
56babb9d259d21393e8b4576,"Волосы: вечерние прически, детские парикмахерские, мелирование, окрашивание, плетение кос, свадебные прически, стрижка бороды и усов, стрижка мужская, стрижки, тонирование, укладка, уход за волосами и спа; Руки и ноги: shellac, аппаратный педикюр, гелевые ногти, гель-лак, дизайн ногтей, маникюр, наращивание ногтей, педикюр, спа-уход; Лицо и тело: коррекция и окрашивание бровей, макияж, массаж лица, наращивание ресниц, окрашивание ресниц, свадебный макияж, уход за кожей, чистка лица, эпиляция;"
52c0238f40c0886b7c8be4ed,"Волосы: вечерние прически, выпрямление волос, детские парикмахерские, массаж головы, мезотерапия кожи головы, мелирование, окрашивание, плетение кос, свадебные прически, стрижка бороды и усов, стрижка мужская, стрижки, тонирование, укладка, уход за волосами и спа; Руки и ноги: shellac, аппаратный маникюр, аппаратный педикюр, гелевые ногти, гель-лак, дизайн ногтей, маникюр, наращивание ногтей, педикюр, рефлексотерапия, спа-уход; Лицо и тело: LPG, антицеллюлитный массаж, аппаратная косметология, биоревитализация, вакуумный массажер, велнес, гиалуроновая кислота, инъекции Ботокс, Диспорт, контурная пластика, коррекция и окрашивание бровей, макияж, массаж, массаж лица, мезонити, мезотерапия, наращивание ресниц, обертывания, окрашивание ресниц, перманентный макияж, пилинг, пирсинг, свадебный макияж, солярий, тайский массаж, ультразвук, уход за кожей, чистка лица, эпиляция;"
52c0260740c0886b7c8c128d,"Волосы: вечерние прически, детские парикмахерские, массаж головы, мелирование, окрашивание, свадебные прически, стрижка мужская, стрижки, тонирование, укладка, уход за волосами и спа, химическая завивка; Руки и ноги: shellac, акриловые ногти, аппаратный маникюр, аппаратный педикюр, маникюр, наращивание ногтей, педикюр, спа-уход; Лицо и тело: антицеллюлитный массаж, аппаратная косметология, биоревитализация, гиалуроновая кислота, инъекции Ботокс, Диспорт, контурная пластика, макияж, массаж, массаж лица, мезотерапия, наращивание ресниц, обертывания, пилинг, свадебный макияж, ультразвук, уход за кожей, чистка лица, шугаринг, эпиляция;"
58e1884040c0886f708ba8e4,"Волосы: вечерние прически, детские парикмахерские, массаж головы, мелирование, наращивание волос, окрашивание, плетение кос, свадебные прически, стрижка бороды и усов, стрижка мужская, стрижки, тонирование, укладка, уход за волосами и спа; Руки и ноги: shellac, аппаратный маникюр, аппаратный педикюр, гелевые ногти, гель-лак, дизайн ногтей, маникюр, наращивание ногтей, педикюр, рефлексотерапия, спа-уход; Лицо и тело: аппаратная косметология, коррекция и окрашивание бровей, массаж, массаж лица, миостимуляция, окрашивание ресниц, пилинг, ультразвук, уход за кожей, чистка лица, шугаринг, эпиляция;"
52c0233b40c0886b7c8bdf37,"Волосы: вечерние прически, выпрямление волос, детские парикмахерские, мелирование, окрашивание, плетение кос, свадебные прически, стрижка бороды и усов, стрижка мужская, стрижки, тонирование, укладка, уход за волосами и спа, химическая завивка; Руки и ноги: shellac, аппаратный педикюр, гель-лак, дизайн ногтей, маникюр, педикюр, спа-уход; Лицо и тело: антицеллюлитный массаж, аппаратная косметология, контурная пластика, коррекция и окрашивание бровей, макияж, массаж, массаж лица, наращивание ресниц, окрашивание ресниц, пилинг, свадебный макияж, уход за кожей, чистка лица, шугаринг, эпиляция;"
559d0a01e4e700ea088b456f,"Волосы: биозавивка волос, вечерние прически, выпрямление волос, детские парикмахерские, консультация трихолога, массаж головы, мелирование, окрашивание, плетение кос, свадебные прически, стрижка бороды и усов, стрижка мужская, стрижки, тонирование, укладка, уход за волосами и спа, химическая завивка; Руки и ноги: shellac, аппаратный маникюр, аппаратный педикюр, гелевые ногти, гель-лак, дизайн ногтей, маникюр, наращивание ногтей, педикюр, рефлексотерапия, спа-уход; Лицо и тело: антицеллюлитный массаж, контурная пластика, коррекция и окрашивание бровей, макияж, массаж, массаж лица, наращивание ресниц, обертывания, окрашивание ресниц, пилинг, свадебный макияж, уход за кожей, чистка лица, шугаринг, эпиляция;"
